CurrentRank,LastRank,Institution,Country,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,Latitude,Longitude,anno,color
700,650,UNIVERSITY OF LJUBLJANA,Slovenia,XL,FC,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.054101,14.503849,2018,blue
700,700,UNIVERSITY OF MILANO0BICOCCA ,Italy,XL,CO,VH,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.515816,9.213169,2018,blue
700,1000,UNIVERSITY OF MINHO,Portugal,L,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.561095,-8.395231,2018,blue
700,650,UNIVERSITY OF SEOUL ,South Korea,M,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.583571000000006,127.0587085,2018,blue
700,700,UNIVERSITY OF WINDSOR,Canada,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,42.306249,-83.06394574999999,2018,blue
700,700,VIRGINIA COMMONWEALTH UNIVERSITY,United States,L,FC,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.548297,-77.452015,2018,blue
700,650,WORCESTER POLYTECHNIC INSTITUTE,United States,M,CO,VH,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,42.274151,-71.80844,2018,blue
750,  701,AIN SHAMS UNIVERSITY ,Egypt,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30.075808,30.075808,2018,blue
750,  701,AIRLANGGA UNIVERSITY,Indonesia,XL,FC,LO,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7.250445,112.768845,2018,blue
750,  701,BEIJING JIAOTONG UNIVERSITY,China,L,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.000333332,116.322332044,2018,blue
750,700,BEIJING UNIVERSITY OF TECHNOLOGY,China,L,CO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.869329856,116.473164774,2018,blue
750,1000,BOURNEMOUTH UNIVERSITY,United Kingdom,L,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.718395,-1.883377,2018,blue
750,1000,CHINA AGRICULTURAL UNIVERSITY ,China,L,FC,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.001499994,116.35166526,2018,blue
750,  701,CLEMSON UNIVERSITY,United States,L,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,34.683437,-82.837364,2018,blue
750,700,COMENIUS UNIVERSITY IN BRATISLAVA,Slovakia,L,CO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.1524,17.0703,2018,blue
750,  701,DANKOOK UNIVERSITY ,South Korea,L,FC,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.321547,127.1266985,2018,blue
750,  701,DE LA SALLE UNIVERSITY,Philippines,L,CO,MD,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.56473,120.993796,2018,blue
750,1000,HUNAN UNIVERSITY ,China,XL,CO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.228782,112.9962825,2018,blue
750,650,INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA (IIUM),Malaysia,L,FC,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.250806,101.733462,2018,blue
750,  701,KAUNAS UNIVERSITY OF TECHNOLOGY,Lithuania,M,FO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.362228,75.588597,2018,blue
750,  701,KHAZAR UNIVERSITY,Azerbaijan,S,FO,LO,3.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.414854,49.837092,2018,blue
750,700,KYUNGPOOK NATIONAL UNIVERSITY,South Korea,L,FC,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.8909105,128.6112765,2018,blue
750,  701,LAHORE UNIVERSITY OF MANAGEMENT SCIENCES (LUMS),Pakistan,S,CO,HI,3.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.470176,74.4098855,2018,blue
750,  701,LOBACHEVSKY STATE UNIVERSITY OF NIZHNI NOVGOROD,Russia,L,FO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.320955,44.010225,2018,blue
750,700,LONDON METROPOLITAN UNIVERSITY,United Kingdom,M,CO,HI,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.5520135,-0.1106129999999999,2018,blue
750,1000,MANIPAL UNIVERSITY,India,L,FC,HI,4.0,C,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.354717,74.78514200000001,2018,blue
750,700,MAYNOOTH UNIVERSITY,Ireland,M,FO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.380368,-6.5976325,2018,blue
750,700,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,Canada,L,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.939199,-57.936333,2018,blue
750,650,MIDDLESEX UNIVERSITY,United Kingdom,L,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.58959,-0.228408,2018,blue
750,  701,"NATIONAL TECHNICAL UNIVERSITY ""KHARKIV POLYTECHNIC INSTITUTE""",Ukraine,L,FO,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.042547,36.284366,2018,blue
750,  701,NIIGATA UNIVERSITY,Japan,L,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.671912500000005,139.0649505,2018,blue
750,700,OSAKA PREFECTURE UNIVERSITY ,Japan,M,CO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,34.7704445,135.629295,2018,blue
750,700,PALACKÝ UNIVERSITY IN OLOMOUC,Czech Republic,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.1900805,91.691911,2018,blue
750,650,PONTIFICIA UNIVERSIDAD CATÓLICA DE VALPARAÍSO,Chile,L,FC,MD,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-33.044658,-71.60575399999999,2018,blue
750,600,RHODES UNIVERSITY ,South Africa,M,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-33.313657500000005,26.520073,2018,blue
750,  701,SMITH COLLEGE,United States,S,CO,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,42.3186065,-72.63852499999999,2018,blue
750,700,"SOFIA UNIVERSITY ""ST. KLIMENT OHRIDSKI""",Bulgaria,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,42.6494986,23.3571502,2018,blue
750,1000,SOPHIA UNIVERSITY ,Japan,L,CO,MD,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.686804249999994,139.734257,2018,blue
750,  701,SOUTHERN METHODIST UNIVERSITY,United States,M,CO,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.8429835,-96.7847485,2018,blue
750,1000,TEXAS TECH UNIVERSITY,United States,XL,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.58306399999999,-101.8777325,2018,blue
750,  701,TOKYO UNIVERSITY OF SCIENCE,Japan,L,FO,VH,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.9568695,131.18768849999998,2018,blue
750,  701,UNIVERSIDAD DE LA REPÚBLICA (UDELAR),Uruguay,XL,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-34.902125,-56.176867,2018,blue
750,  701,UNIVERSIDAD DE SAN FRANCISCO DE QUITO,Ecuador,M,FC,MD,3.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.4074,-66.0463,2018,blue
750,650,UNIVERSIDAD NACIONAL DE CÓRDOBA,Argentina,XL,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-31.437257,-64.1880065,2018,blue
750,  701,UNIVERSITÀ CA' FOSCARI VENEZIA,Italy,L,FO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.4345555,12.3263005,2018,blue
750,  701,UNIVERSITÀ DEGLI STUDI DI GENOVA,Italy,XL,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44.4149405,8.926215,2018,blue
750,700,UNIVERSITÀ DEGLI STUDI DI MODENA E REGGIO EMILIA,Italy,L,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44.645002,10.927794,2018,blue
750,  701,UNIVERSITÀ DEGLI STUDI DI TRIESTE (UNITS),Italy,L,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.6585855,13.793491,2018,blue
750,  701,UNIVERSITI UTARA MALAYSIA (UUM),Malaysia,L,SP,VH,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.461497,100.50698,2018,blue
750,1000,UNIVERSITY OF BRIGHTON,United Kingdom,L,CO,HI,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.845093,-0.118624,2018,blue
750,  701,UNIVERSITY OF BUCHAREST,Romania,L,FO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44.4474655,26.0973125,2018,blue
750,  701,UNIVERSITY OF CENTRAL FLORIDA,United States,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.6014075,-81.20134150000001,2018,blue
750,700,UNIVERSITY OF DENVER,United States,M,CO,VH,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.678478,-104.9626225,2018,blue
750,  701,UNIVERSITY OF DHAKA,Bangladesh,XL,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.73293296875,90.39507359375,2018,blue
750,700,UNIVERSITY OF KWAZULU0NATAL,South Africa,L,FC,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-29.851261,31.007429,2018,blue
750,700,UNIVERSITY OF LATVIA,Latvia,L,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.950571,24.115926,2018,blue
750,700,UNIVERSITY OF PATRAS,Greece,L,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38.286786,21.78689,2018,blue
750,700,UNIVERSITY OF PLYMOUTH,United Kingdom,L,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.374824,-4.138756,2018,blue
750,700,UNIVERSITY OF SHARJAH,United Arab Emirates,L,CO,MD,2.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.2867925,55.4767045,2018,blue
750,  701,UNIVERSITY OF WYOMING,United States,M,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.313073,-105.5821365,2018,blue
750,700,VICTORIA UNIVERSITY ,Australia,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-37.7993545,144.899006,2018,blue
800,  701,ABU DHABI UNIVERSITY,United Arab Emirates,S,FO,HI,2.0,C,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.466667,54.366669,2018,blue
800,  701,ALEXANDRIA UNIVERSITY ,Egypt,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30.0275,31.2103,2018,blue
800,700,AL0IMAM MOHAMED IBN SAUD ISLAMIC UNIVERSITY,Saudi Arabia,XL,CO,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.4859,46.4247,2018,blue
800,  701,ALPEN0ADRIA0UNIVERSITÄT KLAGENFURT ,Austria,M,FO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.609830894,14.258998964,2018,blue
800,  701,BELARUSIAN NATIONAL TECHNICAL UNIVERSITY,Belarus,L,SP,LO,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.91916299,27.588997644,2018,blue
800,  701,BOGOR AGRICULTURAL UNIVERSITY,Indonesia,L,CO,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-6.595038,106.816635,2018,blue
800,700,BRIGHAM YOUNG UNIVERSITY,United States,XL,CO,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.25,-111.65,2018,blue
800,  701,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,Hungary,L,FO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.475498098,19.05333312,2018,blue
800,  701,EDITH COWAN UNIVERSITY (ECU),Australia,L,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-33.367732,115.653393,2018,blue
800,1000,FLORIDA INTERNATIONAL UNIVERSITY,United States,XL,CO,VH,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.754977500000003,-80.372935,2018,blue
800,  701,GEORGIA STATE UNIVERSITY,United States,L,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.7539675,-84.386814,2018,blue
800,  701,GUNMA UNIVERSITY,Japan,M,FO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36.407175,139.061455,2018,blue
800,  701,HACETTEPE UNIVERSITY ,Turkey,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.867573,32.734499,2018,blue
800,  701,KANSAS STATE UNIVERSITY ,United States,L,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.1901195,-96.580648,2018,blue
800,  701,KASETSART UNIVERSITY,Thailand,XL,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.8517445,100.5677025,2018,blue
800,  701,KING FAISAL UNIVERSITY,Saudi Arabia,XL,FO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.931997,49.64449,2018,blue
800,  701,LOYOLA UNIVERSITY CHICAGO,United States,L,FC,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.998188,-87.656028,2018,blue
800,1000,NAGOYA INSTITUTE OF TECHNOLOGY (NIT),Japan,M,SP,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.366517,137.113048,2018,blue
800,  701,NORTHUMBRIA UNIVERSITY AT NEWCASTLE,United Kingdom,L,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.975413,-1.60413825,2018,blue
800,  701,PARIS LODRON UNIVERSITÄT SALZBURG,Austria,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.80441875,13.0435565,2018,blue
800,  701,UNIVERSIDAD AUTÓNOMA METROPOLITANA (UAM),Mexico,XL,FC,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.503249,-99.185728,2018,blue
800,700,UNIVERSIDAD DE LA SABANA,Colombia,M,FC,MD,3.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.8612105,-74.03285450000001,2018,blue
800,  701,UNIVERSIDAD DIEGO PORTALES,Chile,L,FC,MD,3.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-33.450262,-70.66011,2018,blue
800,  701,UNIVERSIDAD SIMÓN BOLÍVAR VENEZUELA,Venezuela,M,FO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.410184,-66.8806125,2018,blue
800,  701,UNIVERSIDADE FEDERAL DE SANTA CATARINA,Brazil,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-27.599142,-48.520998500000005,2018,blue
800,  701,UNIVERSITÀ DEGLI STUDI DI FERRARA,Italy,L,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44.833518,11.626303,2018,blue
800,  701,UNIVERSITÀ DEGLI STUDI DI PERUGIA,Italy,L,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.11572,12.386359,2018,blue
800,  701,UNIVERSITÀ DEGLI STUDI ROMA TRE,Italy,XL,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.858911,12.474803,2018,blue
800,  701,UNIVERSITÉ DE LORRAINE ,France,XL,CO,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.69481775,6.170996000000001,2018,blue
800,  701,UNIVERSITÉ DE NANTES,France,XL,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.245932,-1.550108,2018,blue
800,  701,UNIVERSITÉ LUMIÈRE LYON 2,France,L,SP,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.750763,4.83716,2018,blue
800,  701,"UNIVERSITÉ TOULOUSE 1, CAPITOLE",France,L,FO,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.6065055,1.436718,2018,blue
800,  701,UNIVERSITI TEKNOLOGI MARA (UITM),Malaysia,XL,CO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.067881,101.497656,2018,blue
800,  701,UNIVERSITY OF BRESCIA,Italy,L,FO,VH,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.510966,10.279075,2018,blue
800,700,UNIVERSITY OF CALCUTTA,India,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.574534,88.36282449999999,2018,blue
800,  701,UNIVERSITY OF COLOMBO,Sri Lanka,L,CO,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.9295,40.276125,2018,blue
800,  701,UNIVERSITY OF HERTFORDSHIRE,United Kingdom,L,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.753379,-0.2424425,2018,blue
800,  701,UNIVERSITY OF HUDDERSFIELD,United Kingdom,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.64374,-1.777958,2018,blue
800,650,UNIVERSITY OF NEW HAMPSHIRE,United States,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.1359435,-70.93239750000001,2018,blue
800,  701,UNIVERSITY OF PÉCS,Hungary,L,FC,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.067400500000005,18.1960975,2018,blue
800,  701,UNIVERSITY OF SALFORD,United Kingdom,L,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.473027,-2.297551,2018,blue
800,  701,UNIVERSITY OF SOUTHERN QUEENSLAND ,Australia,L,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-27.603528,151.9319815,2018,blue
800,  701,UNIVERSITY OF TULSA,United States,S,CO,VH,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36.1519115,-95.94638,2018,blue
800,  701,YAMAGUCHI UNIVERSITY ,Japan,M,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,34.12069,131.40243049999998,2018,blue
800,700,YEUNGNAM UNIVERSITY ,South Korea,L,FC,HI,4.0,C,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.8360635,128.75671325000002,2018,blue
800,  701,YOKOHAMA NATIONAL UNIVERSITY,Japan,M,CO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.4737885,139.59015499999998,2018,blue
  1000,1000,ADAM MICKIEWICZ UNIVERSITY,Poland,XL,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,52.409538,16.931992,2018,blue
  1000,1000,AGH UNIVERSITY OF SCIENCE AND TECHNOLOGY,Poland,L,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.0587164318,19.920912983,2018,blue
  1000,  701,AL AZHAR UNIVERSITY ,Egypt,XL,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30.04083317,31.25749897,2018,blue
  1000,  701,ALEXANDRU IOAN CUZA UNIVERSITY,Romania,L,FO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.151726,27.587914,2018,blue
  1000,1000,"ALIGARH MUSLIM UNIVERSITY (AMU), ALIGARH",India,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.900383,78.072281,2018,blue
  1000,  701,ANKARA ÜNIVERSITESI,Turkey,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.936699,32.830299,2018,blue
  1000,  701,AOYAMA GAKUIN UNIVERSITY,Japan,L,CO,MD,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.65666404,139.706330508,2018,blue
  1000,  701,ATHENS UNIVERSITY OF ECONOMICS AND BUSINESS,Greece,M,FO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.989662708,23.725997096,2018,blue
  1000,  701,AUBURN UNIVERSITY,United States,L,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.593357,-85.495163,2018,blue
  1000,  701,AUSTRALIAN CATHOLIC UNIVERSITY,Australia,L,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-27.378,153.089,2018,blue
  1000,  701,BABES0BOLYAI UNIVERSITY,Romania,XL,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.767330264,23.587997648,2018,blue
  1000,  701,BAKU STATE UNIVERSITY,Azerbaijan,L,FO,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.3777,49.892,2018,blue
  1000,  701,BANARAS HINDU UNIVERSITY,India,L,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.267878,82.990494,2018,blue
  1000,  701,BAYLOR UNIVERSITY,United States,L,CO,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.55571,-97.12139,2018,blue
  1000,  701,BENEMÉRITA UNIVERSIDAD AUTÓNOMA DE PUEBLA,Mexico,XL,FC,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.033333,-98.183334,2018,blue
  1000,  701,BINGHAMTON UNIVERSITY SUNY,United States,L,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,42.08925,-75.96989,2018,blue
  1000,1000,BIRLA INSTITUTE OF TECHNOLOGY AND SCIENCE,India,M,CO,HI,5.0,C,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.387831782,73.873163174,2018,blue
  1000,1000,BIRZEIT UNIVERSITY,Palestinian Territory,M,CO,MD,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.9552,35.1751,2018,blue
  1000,1000,CENTRAL SOUTH UNIVERSITY,China,XL,FC,VH,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.173,112.925,2018,blue
  1000,  701,CHARLES STURT UNIVERSITY ,Australia,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-33.8738,151.2083,2018,blue
  1000,1000,CHONGQING UNIVERSITY,China,XL,CO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.439325,106.887703,2018,blue
  1000,  701,CHUNGNAM NATIONAL UNIVERSITY,South Korea,L,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36.351002,127.385002,2018,blue
  1000,  701,CORVINUS UNIVERSITY OF BUDAPEST,Hungary,M,FO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.48499806,19.054833114,2018,blue
  1000,  701,CUKUROVA UNIVERSITY,Turkey,XL,FC,MD,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.054333116,35.353498586,2018,blue
  1000,  701,DIPONEGORO UNIVERSITY,Indonesia,XL,FC,LO,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7.048721,110.438082,2018,blue
  1000,  701,DONETSK NATIONAL UNIVERSITY,Ukraine,S,FO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.278326,37.177908,2018,blue
  1000,  701,DOSHISHA UNIVERSITY,Japan,L,CO,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.030004500000004,135.76097299999998,2018,blue
  1000,1000,EDINBURGH NAPIER UNIVERSITY,United Kingdom,M,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,55.933638,-3.213665,2018,blue
  1000,1000,FENG CHIA UNIVERSITY,Taiwan,L,FO,VH,4.0,C,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.1795375,120.6492175,2018,blue
  1000,  701,FORDHAM UNIVERSITY,United States,L,CO,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.861041,-73.88549,2018,blue
  1000,  701,FU JEN CATHOLIC UNIVERSITY,Taiwan,L,FC,HI,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.034333,121.433557,2018,blue
  1000,  701,GAZI ÜNIVERSITESI,Turkey,XL,CO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.927103,32.818926250000004,2018,blue
  1000,700,GEORGE MASON UNIVERSITY,United States,L,CO,VH,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38.8310085,-77.307772,2018,blue
  1000,  701,ISTANBUL UNIVERSITY,Turkey,XL,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.014133,28.962753,2018,blue
  1000,  701,KAZAKH ABLAI KHAN UNIVERSITY OF INTERNATIONAL RELATIONS AND WORLD LANGUAGES,Kazakhstan,M,SP,LO,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.3936135,2.1571545,2018,blue
  1000,  701,KENT STATE UNIVERSITY,United States,L,,,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.145643,-81.3415995,2018,blue
  1000,  701,KHON KAEN UNIVERSITY,Thailand,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17.802659,102.747855,2018,blue
  1000,  701,KING MONGKUT'S UNIVERSITY OF TECHNOLOGY THONBURI ,Thailand,L,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.650835,100.491948,2018,blue
  1000,1000,KYUSHU INSTITUTE OF TECHNOLOGY ,Japan,M,FO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.894490000000005,130.83947849999998,2018,blue
  1000,  701,LODZ UNIVERSITY,Poland,L,CO,HI,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.7487895,19.4497955,2018,blue
  1000,1000,LONDON SOUTH BANK UNIVERSITY,United Kingdom,M,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.497843,-0.101855,2018,blue
  1000,  701,MAKERERE UNIVERSITY,Uganda,XL,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.5669,-81.2081,2018,blue
  1000,  701,MANCHESTER METROPOLITAN UNIVERSITY,United Kingdom,L,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.4704565,-2.2383945,2018,blue
